"STUDYID","DOMAIN","USUBJID","POOLID","CLSEQ","CLGRPID","CLSPID","CLTESTCD","CLTEST","CLCAT","CLSCAT","CLBODSYS","CLORRES","CLSTRESC","CLRESCAT","CLSTAT","CLREASND","CLLOC","CLEVAL","CLSEV","CLEXCLFL","CLREASEX","VISITDY","CLDTC","CLDY","CLTPT","CLTPTNUM","CLELTM","CLTPTREF","CLRFTDTC"
"GLP003","CL","107001616",NA,795,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,23,"2007-07-06T10:59:23",23,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,796,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,24,"2007-07-07T13:05:23",24,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,797,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,25,"2007-07-08T13:25:16",25,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,798,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,26,"2007-07-09T08:48:20",26,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,799,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,27,"2007-07-10T12:36:58",27,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,800,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,28,"2007-07-11T13:00:05",28,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,801,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T07:09:00",2,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,802,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"End-of-Dose Necropsy","End-of-Dose Necropsy",NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:59:36",29,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,803,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T15:34:11",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,804,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:07:10",22,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,805,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T08:15:15",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001616",NA,806,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:49:48",22,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,807,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,1,"2007-06-14T15:44:45",1,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,808,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T15:06:08",2,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,809,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,3,"2007-06-16T15:02:55",3,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,810,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,4,"2007-06-17T10:51:27",4,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,811,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,5,"2007-06-18T10:25:33",5,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,812,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,6,"2007-06-19T15:27:27",6,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,813,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,7,"2007-06-20T11:42:26",7,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,814,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,8,"2007-06-21T11:10:24",8,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,815,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,9,"2007-06-22T11:59:35",9,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,816,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,10,"2007-06-23T15:47:35",10,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,817,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,11,"2007-06-24T14:33:40",11,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,818,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,12,"2007-06-25T14:10:55",12,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,819,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-06-26T13:10:42",13,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,820,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,14,"2007-06-27T11:26:25",14,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,821,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,15,"2007-06-28T13:57:23",15,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,822,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,16,"2007-06-29T13:46:36",16,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,823,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,17,"2007-06-30T13:54:34",17,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,824,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,18,"2007-07-01T11:45:04",18,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,825,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,19,"2007-07-02T11:59:21",19,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,826,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,20,"2007-07-03T09:49:38",20,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,827,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"Discoloration, Head, Red","Discoloration",NA,NA,NA,"Head",NA,NA,NA,NA,22,"2007-07-05T11:18:35",22,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,828,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"Haircoat, abnormal, Head","Haircoat, abnormal",NA,NA,NA,"Head",NA,NA,NA,NA,22,"2007-07-05T11:18:35",22,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,829,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T07:09:00",2,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,830,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Chromorhinorrhea","Chromorhinorrhea",NA,NA,NA,NA,NA,NA,NA,NA,21,"2007-07-04T13:23:33",21,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,831,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Head","Haircoat, abnormal",NA,NA,NA,"Head",NA,NA,NA,NA,22,"2007-07-05T13:57:04",22,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,832,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Head","Haircoat, abnormal",NA,NA,NA,"Head",NA,NA,NA,NA,23,"2007-07-06T10:59:37",23,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,833,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Ears, both","Haircoat, abnormal",NA,NA,NA,"Ears, both",NA,NA,NA,NA,24,"2007-07-07T13:10:02",24,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,834,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Head","Haircoat, abnormal",NA,NA,NA,"Head",NA,NA,NA,NA,24,"2007-07-07T13:10:02",24,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,835,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Ears, both","Haircoat, abnormal",NA,NA,NA,"Ears, both",NA,NA,NA,NA,25,"2007-07-08T13:25:25",25,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,836,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Head","Haircoat, abnormal",NA,NA,NA,"Head",NA,NA,NA,NA,25,"2007-07-08T13:25:25",25,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,837,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,26,"2007-07-09T06:01:00",26,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,838,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Ears, both","Haircoat, abnormal",NA,NA,NA,"Ears, both",NA,NA,NA,NA,26,"2007-07-09T08:48:26",26,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,839,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Head","Haircoat, abnormal",NA,NA,NA,"Head",NA,NA,NA,NA,26,"2007-07-09T08:48:26",26,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,840,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,27,"2007-07-10T06:12:00",27,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,841,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Ears, both","Haircoat, abnormal",NA,NA,NA,"Ears, both",NA,NA,NA,NA,27,"2007-07-10T12:37:06",27,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,842,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Head","Haircoat, abnormal",NA,NA,NA,"Head",NA,NA,NA,NA,27,"2007-07-10T12:37:06",27,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,843,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Ears, both","Haircoat, abnormal",NA,NA,NA,"Ears, both",NA,NA,NA,NA,28,"2007-07-11T13:00:13",28,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,844,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Haircoat, abnormal, Head","Haircoat, abnormal",NA,NA,NA,"Head",NA,NA,NA,NA,28,"2007-07-11T13:00:13",28,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,845,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"End-of-Dose Necropsy","End-of-Dose Necropsy",NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T10:59:52",29,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,846,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T15:34:11",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,847,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:07:10",22,NA,NA,NA,NA,NA
"GLP003","CL","107001500",NA,848,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T08:15:15",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,849,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,1,"2007-06-14T15:44:46",1,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,850,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T15:06:10",2,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,851,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,3,"2007-06-16T15:03:27",3,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,852,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,4,"2007-06-17T10:51:28",4,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,853,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,5,"2007-06-18T10:25:34",5,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,854,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,6,"2007-06-19T15:27:29",6,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,855,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,7,"2007-06-20T11:42:28",7,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,856,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,8,"2007-06-21T11:10:25",8,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,857,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,9,"2007-06-22T11:59:44",9,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,858,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,10,"2007-06-23T15:48:02",10,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,859,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,11,"2007-06-24T14:33:41",11,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,860,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,12,"2007-06-25T14:10:56",12,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,861,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-06-26T13:10:44",13,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,862,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,14,"2007-06-27T11:26:26",14,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,863,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,15,"2007-06-28T13:57:25",15,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,864,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,16,"2007-06-29T13:46:38",16,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,865,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,17,"2007-06-30T13:54:35",17,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,866,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,18,"2007-07-01T11:45:05",18,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,867,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,19,"2007-07-02T11:59:23",19,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,868,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,20,"2007-07-03T09:49:47",20,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,869,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,21,"2007-07-04T13:23:34",21,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,870,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T13:57:13",22,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,871,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,23,"2007-07-06T10:59:43",23,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,872,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,24,"2007-07-07T13:10:31",24,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,873,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,25,"2007-07-08T13:25:27",25,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,874,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,26,"2007-07-09T08:48:30",26,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,875,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,27,"2007-07-10T12:37:21",27,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,876,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,29,"2007-07-12T12:51:55",29,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,877,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Feces, unformed","Feces, unformed",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T07:09:00",2,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,878,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"Chromorhinorrhea","Chromorhinorrhea",NA,NA,NA,NA,NA,NA,NA,NA,28,"2007-07-11T13:37:58",28,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,879,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"End-of-Dose Necropsy","End-of-Dose Necropsy",NA,NA,NA,NA,NA,NA,NA,NA,30,"2007-07-13T10:34:17",30,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,880,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T15:34:11",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,881,NA,NA,"EOBS","Ophthalmologic Examinations","OPHTHALMOLOGY",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:07:10",22,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,882,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,-7,"2007-06-07T08:15:15",-7,NA,NA,NA,NA,NA
"GLP003","CL","107001535",NA,883,NA,NA,"VOBS","Veterinary Examinations","PHYSICAL EXAM",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,22,"2007-07-05T11:49:48",22,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,884,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,1,"2007-06-14T15:44:48",1,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,885,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,2,"2007-06-15T15:06:12",2,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,886,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,3,"2007-06-16T15:03:28",3,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,887,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,4,"2007-06-17T10:51:48",4,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,888,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,5,"2007-06-18T10:27:41",5,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,889,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,6,"2007-06-19T15:27:31",6,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,890,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,7,"2007-06-20T11:42:29",7,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,891,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,8,"2007-06-21T11:10:27",8,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,892,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,9,"2007-06-22T12:00:04",9,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,893,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,10,"2007-06-23T15:48:54",10,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,894,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,11,"2007-06-24T14:34:00",11,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,895,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,12,"2007-06-25T14:12:28",12,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,896,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,13,"2007-06-26T13:10:45",13,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,897,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,14,"2007-06-27T11:27:42",14,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,898,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,15,"2007-06-28T13:59:28",15,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,899,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,16,"2007-06-29T13:46:39",16,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,900,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,17,"2007-06-30T13:55:01",17,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,901,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,18,"2007-07-01T11:45:31",18,NA,NA,NA,NA,NA
"GLP003","CL","107001647",NA,902,NA,NA,"CO","Clinical Observation","CLINICAL SIGNS",NA,NA,"NORMAL","NORMAL",NA,NA,NA,NA,NA,NA,NA,NA,19,"2007-07-02T12:01:20",19,NA,NA,NA,NA,NA
